,nama,harga,deskripsi,detail,link gambar,link
431,Paint The Pain,"Rp.55,200 ","
Bukan buku puisi yang kekinian, bukan juga kamus cetak untuk menemukan kerinduan karena hati yang hilang. Hanya buku yang dapat membantu menemukan makna kata yang kamu inginkan. Pilih kata yang kamu inginkan dna temukan maknanya. 
","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'AMIIZATI', 'Ketebalan': '248', 'Dimensi': '12 x 18 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Shira Media', 'Berat': '300 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/apr3-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/paint-the-pain.html
432,Stop Bullying,"Rp.42,400 ","
""Perundungan atau yang dikenal oleh masyarakat luas dengan istilah bullying bukanlah hal baru yang terjadi di sekitar kita. Tua, muda, kaya, miskin, semua orang bisa menjadi korban perundungan, atau bahkan orang yang melakukan perundungan. Pertanyaannya, mengapa semua itu terjadi? Apa hal-hal yang mendasari seseorang melakukan perundungan, dan mengapa seseorang dirundung? Lalu, dari sisi orang ketiga yang tidak terlibat dengan semua itu, apa yang sebaiknya kita lakukan? Apakah kita bisa memiliki peranan untuk menghentikan kekerasan berbentuk perundungan ini? Melalui buku ini, penulis mengajak pembaca untuk menelusuri pemahaman mengenai perundungan, berbagai jenis perundungan, alasan-alasan perundungan bisa terjadi dan cara agar kita bisa mengatasi semua itu.""
","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Ghyna Amanda', 'Ketebalan': '168', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'C-Klik Media', 'Berat': '250 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/apr5-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/stop-bullying.html
433,Seni Mengatur Keuangan Keluarga Dalam Segala Situasi,"Rp.40,000 ","
Buku ini disusun untuk memberi pemahaman konprehensif mengenati financial planner bagi keluarga muda. Selama ini, keluarga lepas dari perhatian khusus, padahal majunya peradaban bangsa sangat tergantung dari majunya dan matangnya pengelolaan keuangan keluarga. Banyak latihan dan pemahaman mengenai hulu dan hilir keuangan yang selama ini bisa jadi lupt dari perhatian kita.
","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Richard Mahaputra', 'Ketebalan': '152', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Scritto Books', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/apr9-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/seni-mengatur-keuangan-keluarga-dalam-segala-situasi.html
434,Fish In The Water,"Rp.53,550 ","
Fish in the Water bertutur tentang kisah intens yang menjungkirbalikkan imajinasi, dengan komposisi kuat untuk menunjukkan pertentangan antara ambisi dan ketakutan, kebebasan dan kendali, kebahagiaan dari cinta dan luka dari kehilangan, serta arti kehidupan, terkadang dengan tenang dan terkadang dengan fantastis. 
Penulis berharap pembaca bisa dengan bebas menemukan arti dari novel ini tanpa interpretasi yang tergesa-gesa. Silakan menyelami novel ini, tarik napas dalam-dalam, lalu ajukan pertanyaan dan berikan jawaban tentang hidup. 
Novel ini dipenuhi emosi yang terpatri halus dalam setiap kalimatnya, kesan jelas yang menenangkan hati dan menjernihkan pikiran, serta topik-topik filosofis yang membuat pembaca berpikir dengan saksama. Jika kalian adalah pembaca yang pernah menikmati dunia penulis melalui lirik-lirik lagunya yang singkat dan masih menginginkan lebih, semoga kalian menikmati dunia luas yang dibentangkannya dalam novel ini. 
","{'Kategori': 'Pengembangan Diri', 'Penyunting': ' Lee Chan-Hyeok', 'Ketebalan': '176', 'Dimensi': '14 x 21 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Gramedia Pustaka Utama', 'Berat': '250 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/apre22-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/fish-in-the-water.html
435,Map Of The Soul 7,"Rp.75,650 ","
Kita semua pasti membutuhkan peta saat mengunjungi sebuah tempat baru. Carl Jung, seorang psikolog besar abad ke-20, membuat konsep peta jiwa yang telah membantu banyak orang bahkan hingga saat ini. Kita, yang hidup pada abad ke-21 ini, berada dalamkehidupan modern yang kompleks. Karena itu,kita perlu membekali diri dengan peta ini agar bisa menemukan arah perjalanan hidup kita. 
Dalam buku ini, Murray Stein,seorang analis psikologi, bersama Steven Buser, dan Leonard Cruz, menjelaskan konsep peta jiwa BTS melalui psikoanalisis Jungianberdasarkan album bestseller mereka,Map of the Soul: 7, dan keterkaitannya dengan masalah kehidupan. 
","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Murray Stein, Steven Buser, & Leonard Cruz', 'Ketebalan': '280', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Penerbit Haru', 'Berat': '300 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/apre27-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/map-of-the-soul-7.html
436,The Magic Of Habit  Meniru Kebiasaan Tokoh Tokoh Sukses Dunia Yang Unik Dan Ajaib,"Rp.47,600 ","
Di buku ini, kita akan belajar bersama bagaimana meramu obat putus asa dengan melakukan amalan-amalan terbaik untuk menghadirkan Rahmat Allah agar hidup sukses, bahagia, berkah dan penuh keajaiban. Bahwa bersama kesulitan pasti ada kemudahan tak dapat dirasakan lagi. Bahwa Rahmat Allah senantiasa mengalir untuk semua makhluk-Nya tak dapat disadarinya lagi.
","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Daniel Nugraha', 'Ketebalan': '232', 'Dimensi': '14 x 21 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Berat': '250 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/mar8-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/the-magic-of-habit-meniru-kebiasaan-tokoh-tokoh-sukses-dunia-yang-unik-dan-ajaib.html
437,The Power Of Thinking Big  Dahsyatnya Berpikir Besar Untuk Hidup Bahagia Dan Penuh Keajaiban,"Rp.47,600 ","
Buku ini bukan sekedar iming-iming semata sebab di dalamnya disajikan cara-cara praktis agar dapat berpikir besar untuk mendapatkan keajaiban-keajaiban hidup dan mencapai kebahagiaan. Selain itu, disajikan fakta-fakta empirik yang akan menjadi bukti bahwa berpikir besar itu dapat membuat seseorang mencapai kebahagiaan hidup yang penuh keajaiban dengan mudah. 
Buku ini dapat membantu siapa saja yang merasa selalu gagal dan kalah dalam kehidupan sehingga dapat dan mampu mencapai impiannya.
","{'Kategori': 'Agama', 'Penyunting': 'Denieda Fanun', 'Ketebalan': '232', 'Dimensi': '14 x 21 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Berat': '250 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/mar24-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/the-power-of-thinking-big-dahsyatnya-berpikir-besar-untuk-hidup-bahagia-dan-penuh-keajaiban.html
438,Seni Membaca Zodiak,"Rp.47,200 ","
Apakah zodiak memang memengaruhi sifat-sifat Anda? 
Dalam beberapa hal, zodiak memang dapat mengungkap diri Anda, terutama karakter yang Anda miliki. Kemampuan itu juga yang digali oleh para astrolog sejak ribuan tahun yang lalu. Kisahnya dimulai ketika manusia berusaha mendapatkan jawaban atas teka-teki dalam kehidupan mereka dan bimbingan untuk memilih arah yang benar. Ketika tidak ada penjelasan untuk fenomena alam, seperti kilat, gempa bumi, tsunami, dan sebagainya, maka manusia mulai berpaling pada horoskop dan tandatanda zodiak. Zodiak dipercaya dapat memprediksi hal-hal di kehidupan seseorang berdasarkan tanggal lahir. Benarkah demikian? Buku ini akan memberikan jawaban untuk Anda.
","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Shireishou', 'Ketebalan': '116', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Bright Publisher', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/feb2-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/seni-membaca-zodiak.html
439,Menyakitkan  Tapi Tak Seburuk Yang Kupikirkan ,"Rp.59,400 ","
Tidak perlu merasa goyah hanya karena ucapan kasar orang lain! 
“Aku yang akan menentukan jalan hidupku.” 
 
Kebahagiaan bukan hanya tentang hal-hal yang luar biasa dan keren. Ada kalanya hatiku terbebani oleh kenyataan bahwa diriku dapat menikmati pemandangan dedaunan dan berbagi makan malam sederhana dengan orang yang aku cintai. Jika kau menghargai potongan-potongan kecil dari kehidupanmu sehari-hari, maka hal itu akan menjadi sebuah kebahagiaan. Ini adalah hari untuk bersyukur karena kita masih bisa tertawa.
Saat rasa sakit dalam hidup datang secara mendadak dan menggoyahkan diri, jangan coba terangi kegelapan dari malam yang menakutkan dan sepi itu seorang diri. “Coba perhatikan lebih dahulu apakah ada luka yang memburuk di hatimu.
","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Lee You-Jeong', 'Ketebalan': '272', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Shira Media', 'Berat': '300 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2022/MENYAKITKANTAPITAKSEBURUK-cr-500x500.png,https://www.solusibuku.com/pengembangan-diri/menyakitkan-tapi-tak-seburuk-yang-kupikirkan.html
440,Abc Filsafat,"Rp.68,000 ","
Buku ini berusaha mengenalkan filsafat kepada peminat awal dan orang-orang yang ingin memasuki dunia pemikiran. Isinya disusun dengan pendekatan sejarah yang kuat. Tujuannya untuk melacak perkembangan pemikiran dan metode filsafat dasar dan membingkainya supaya relevan dengan kondisi saat ini. Namun, bab-bab di dalamnya juga membahas berbagai bidang lainnya di dalam filsafat yang telah menunjukkan kemajuan luar biasa. 
Di dalam buku ini, penulis menguraikan kontinuitas pemikiran dari aspek sejarah filsafat hingga penyelidikan filsafat yang beragam. Dengan cara itu penulis berharap dapat membantu pembaca untuk mengenali diri sendiri dan dunia yang ditempati. 
Para filsuf sudah sejak lama memengaruhi cara berpikir masyarakat. Buku ini akan mengenalkan lebih jauh filsafat dan para filsuf sekaligus menunjukkan bahwa filsafat sudah berkembang luas sebagaimana perkembangan sains. Mari memasuki dunia filsafat.
","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Daffin Davanka', 'Ketebalan': '228', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Bright Publisher', 'Berat': '250 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/mare1-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/abc-filsafat.html
441,Jangan Membuat Masalah Kecil Dalam Hubungan Cinta Jadi Besar,"Rp.68,000 ","
""Sakit hati, amarah, rasa tidak aman, dan berbagai masalah sehari-hari bisa menyebabkan friksi, bahkan bagi pasangan yang paling berbahagia sekalipun. Bagi pasangan suami istri yang sudah bertahun-tahun hidup bersama, yang jadi masalah pada umumnya adalah masing-masing menjadi kurang menghargai dan tidak mencurahkan cukup energi untuk memelihara hubungan agar tetap menggairahkan. Buku ini menunjukkan cara menjaga agar hubungan dengan pasangan tetap memiliki gairah yang membara, cara mencegah pertengkaran kecil berkembang menjadi besar, dan cara menghargai pasangan. 
Dalam seratus kiat yang ditulis dengan indah tapi sangat praktis ini, Richard dan Kris Carlson menunjukkan kepada kita cara untuk tidak memberikan reaksi berlebihan terhadap kritik dari orang yang kita cintai, cara melupakan dendam yang lama terpendam, cara untuk tidak memedulikan kebiasaan aneh pasangan, dan cara untuk memilih berdamai tanpa menunjukkan kekesalan. 
Mereka memberikan nasihat-nasihat yang sangat berguna, seperti: 
• Hindari kata-kata, “Aku cinta padamu, tapi....” 
• Jangan bertengkar bila hati sedang keruh 
• Ingat, pasangan tidak bisa membaca pikiran Anda 
• Pelihara kegemaran bercanda 
• Jangan menjadi tokoh utama di setiap cerita 
• Biarkan pasangan menjadi manusia biasa 
• Ingat persamaan ini: Orang yang bahagia sama dengan pasangan yang bahagia 
• Jangan biarkan anak menjadi penghalang di antara Anda berdua 
• Katakan, “Aku minta maaf.” 
• Anggap pasangan sebagai harta yang tak ternilai
 
","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Kristine Carlson & Richard Carlson', 'Ketebalan': '344', 'Dimensi': '13 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Gramedia Pustaka Utama', 'Berat': '400 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/febe10-cr-500x500.JPG,https://www.solusibuku.com/pengembangan-diri/jangan-membuat-masalah-kecil-dalam-hubungan-cinta-jadi-besar.html
442,Buku Terima Kasih Sudah Mengatakannya  Aria Media  FREE NOTES,"Rp.79,200 ","
An easy way to get your favourite books. 
""Apa hal terpenting dalam sebuah percakapan? Tentu menyampaikan “perasaan yang sebenarnya” tanpa menyakiti perasaan lawan bicara, bukan? Namun, jika hanya fokus pada konten daripada metode penyampaian, kata-kata yang disampaikan pun menjadi lebih panjang dan hanya berulang-ulang. Terlebih jika yang menjadi lawan bicara tidak paham, nada tinggi pun tidak terhindarkan. Saat Anda membaca buku ini, Anda akan belajar bagaimana melakukan percakapan yang baik dengan orang lain. Sebab, semua orang bisa menebak bahwa “kata-kata yang indah” adalah kata-kata positif seperti penghiburan, pujian, dan pengakuan.
Dengan mengatakan kata-kata yang baik setiap harinya, aku menjadi orang yang lebih kuat.
• Mencari tahu kata-kata apa saja yang membuat hatiku terluka.
• Jangan hanya mengatakan “tidak apa-apa"""" setiap saat.
• Coba untuk mendengarkan diriku terlebih dahulu.
• Terkadang, coba katakan sesuatu yang bertentangan dengan ekspektasi orang lain.
• Jangan terpengaruh pujian, maka kamu takkan terpengaruh kritikan.
• Entah akan berhasil atau tidak, yang penting katakan saja terlebih dahulu.
• Hidup penuh keberanian dengan kata-kataku sendiri.
Harga     : 99.000 
Berat       : 350
Dimensi   : 13 x 19 Cm
Penerbit   : Aria Media Mandiri
Penulis     : Kim Yu-jin
ISBN         : 978-602-5921-64-3
Halaman  : 280
Terbit        : Jul-21
","{'Kategori': 'Pengembangan Diri', 'Stock': 'Tersedia', 'Berat': '300 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/terimakasihsudahmengatakannya-cr-500x500.png,https://www.solusibuku.com/pengembangan-diri/buku-terima-kasih-sudah-mengatakannya-aria-media-free-notes.html
443,Buku The Book Of Overthinking  Shira Media  FREE NOTES,"Rp.71,200 ","
An easy way to get your favourite books. 
""Overthinking juga dikenal sebagai khawatir atau merenung; merupakan bentuk kecemasan yang diderita banyak orang.
Psikolog dan penulis buku terlaris, Gwendoline Smith, menjelaskan dalam bahasa yang jelas dan sederhana konsep , dampak positif overthinking dan negatif, kebenaran tentang kekhawatiran, serta bagaimana menghadapi “virus pikiran” yang menahan Anda. Dia membantu memahami apa yang terjadi di kepala Anda, menggunakan humor, banyak contoh dan anekdot, juga menawarkan strategi yang kuat untuk mengatasi masalah Anda.
Berdasarkan teori perilaku kognitif, buku ini akan membantu Anda dalam semua bidang utama kehidupan Anda: dari kehidupan pribadi hingga hubungan dan pekerjaan.
""
Harga     : 89.000 
Berat       : 350
Dimensi   : 13 X 20 Cm 
Penerbit   : Shira Media
Penulis     : Gwendoline Smith
ISBN         : 978-602-7760-44-8
Terbit        : Jul-21
Halaman  : 264 hal
","{'Kategori': 'Pengembangan Diri', 'Stock': 'Tersedia', 'Berat': '300 gram', 'Product Tags': ''}",,https://www.solusibuku.com/pengembangan-diri/buku-the-book-of-overthinking-shira-media-free-notes.html
444,Insecurity  Is My Middle Name  Kawah Media  FREE NOTES,"Rp.93,000","
An easy way to get your favourite books. 
 
Isi Buku:
1. Kenapa good-looking Yang Selalu Dipilih?
2. Lalu, Siapa yang akan memilihku?
3. Aku juga kayaknya nggak bisa apa-apa deh.
4. Skill apa, ya, yang cocok buat aku?
5. Tapi, aku harus mulai dari mana ya?
6. Aku bukan malas, hanya takut gagal lagi.
7. Dan, aku malu, belum bisa banggain orang tua
8. Dan, aku kalah jauh dari teman-temanku.
9. Jujur, aku iri sama pencapaian mereka.
10. Nggak ada yang bisa dibanggakan dariku.
 
Tapi, di sinilah kamu, menyentuh buku ini, trying to feel something, trying to be something, dan kamu sudah ada di langkah yang tepat, karena buku ini, ada 45 bab yang membantumu berdamai dengan insecurity-mu.
 
Harga     : 93.000
Berat       : 300
Dimensi   : 13 x 19 cm
Penerbit   : Kawah Media
Penulis     : Alvi Syahrin
ISBN         : 978-979-780-967-6
Terbit        : Juni 2021
Halaman  : 216 Hal
","{'Kategori': 'Pengembangan Diri', 'Stock': 'Tersedia', 'Berat': '300 gram', 'Product Tags': ''}",,https://www.solusibuku.com/pengembangan-diri/insecurity-is-my-middle-name-kawah-media-free-notes.html
445,Pura Pura Jadi Manusia Kuat,"Rp.83,000","
Di fase hidup quarter life crissis, remaja akan mencari dirinya sendiri. Lebih-lebih menciptakan karakternya sendiri. Jika ia tidak mendapatkannya di dalam rumah maka ia akan mencarinya di luar rumah. Dari fase inilah keberadaan rumah bagi mereka mulai dipertanyakan. Rumah bukan hanya sekedar sebuah bangunan berbentuk tempat tinggal yang berisi kamar untuk tidur dan dapur untuk makan. Lebih dari itu, rumah adalah sebaik baik tempat pulang yang harus memenuhi banyak syarat agar tempat tersebut dapat disebut rumah. Yang sayangnya tidak terjadi dengan rumah-rumah yang ada hari ini. Banyak sekali diantara mereka yang menjadi diri sendiri ketika diluar dan menjadi orang lain di dalam rumah. Di rumah tidak dihargai, diluar apalagi. Orang orang terdekatnya tidak peduli, orang orang yang dicintainya menyakiti. Hancur sudah masa muda, masa dimana cinta dan kasih sayang menaungi semuanya. Tidak selalu kuat, tidak selalu tegap, tangguh, unggul. Kadang ada waktunya menjadi manusia biasa saja. Runduk, membumi. Memahami bahwa kita tidak bisa selamanya jadi manusia kuat. Jangan pura pura kuat, manusia tempatnya salah, tempatnya lelah, tempatnya lemah.
","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '164 hlm', 'Dimensi': '13 x 19', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penulis': 'Sdavincii', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/timplitsilbik.001-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/pura-pura-jadi-manusia-kuat.html
446,Childfree & Happy,"Rp.57,800 ","
Pernah berpikir untuk tidak punya anak? Apa yang akan terjadi jika kamu tidak mengikuti kemauan keluarga dan tuntutan masyarakat untuk jadi orang tua? Apakah menjadi orang tua adalah peran yang sesuai untukmu? 
Sebagian orang ingin menunda punya anak, sebagian kecil lainnya benar-benar tidak ingin punya anak. Kelompok kedua biasa disebut childfree, sebutan untuk orang-orang yang hidup Bebas-Anak sepanjang hidup mereka. Kini tidak sedikit orang Indonesia yang berpikir untuk childfree, meski yang berani menyatakannya secara terbuka belumlah banyak. Wajar saja sebab masyarakat masih memandangnya sebelah mata, menganggapnya sebagai tindakan egois belaka. Padahal jauh dari kesan itu, orang-orang childfree memutuskannya berdasarkan perenungan mendalam dan kesadaran penuh, hingga akhirnya menyadari bahwa menjadi orang tua bukanlah peran yang cocok bagi mereka. 
Tori membahas semua hal tentang childfree: penyebab, pengaruh, dan argumen berdasarkan kisah orang-orang yang telah mantap memilihnya, juga kisah dirinya sendiri. Childfree & Happy adalah sebuah buku yang akan membuka mata kamu, jika saja kamu siap melihat kehidupan dari warna berbeda.
","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '150 hlm', 'Dimensi': '13 x 19', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/kemiz.003-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/childfree-happy.html
447,Menjadi Perempuan Lajang Bukan Masalah,"Rp.51,000 ","
Budaya, sistem, interpretasi agama, norma dan kepercayaan lainnya mendikte perempuan dan laki-laki bagaimana harus hidup secara “normal” dengan standar yang tak masuk akal. Stigma, tekanan sosial dan hukuman seringkali diberikan pada mereka yang berbeda. Perempuan dianggap tidak sempurna jika tidak menikah dan tidak memiliki anak. Perempuan lajang kadang disamakan dengan barang yang memiliki kadaluarsa dan dicap sebagai perawan tua jika tidak segera menikah. Dalam rumah tangga, perempuan dituntut menjadi “Super woman” yang bisa melakukan apa pun, padahal itu adalah multi beban yang merupakan ketidakadilan gender. Perempuan memiliki ruang yang terbatas untuk melakukan apa yang mereka inginkan, perempuan tidak diberi pilihan untuk memilih yang terbaik untuk diri mereka sendiri. Faktanya, kita tidak perlu merendahkan diri untuk diterima, kita dapat membawa meja dan kursi kita sendiri jika semua tempat penuh, atau membangun ruang aman kita sendiri dengan kedua tangan kita.
","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '136 hlm', 'Dimensi': '12 x 19', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/kemiz.004-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/menjadi-perempuan-lajang-bukan-masalah.html
448,Kesempatan Kedua   How to Get The Best Second Chance in Our Life,"Rp.45,600 ","
Dalam kehidupan ini, kita tidak bisa mengulang waktu atau kejadian untuk memperbaiki sesuatu yang salah, atau mendapatkan sesuatu yang telah terlewatkan. Namun, kehidupan selalu menyediakan hal lain bagi kita untuk bisa “mengulang kembali” dengan cara berbeda, yaitu melalui kesempatan kedua. 
Buku ini mengajak pembaca untuk tidak terlalu terpuruk karena telah kehilangan kesempatan yang telah terlewatkan. Karena, Tuhan telah memberikan kita keistimewaan yang luar biasa, yaitu “hari esok” yang bisa kita maksimalkan sebagai kesempatan kedua. Tentunya, kesempatan kedua yang akan menjadikan kita jauh lebih baik
","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '191 hlm', 'Dimensi': '14 x 20', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/kemiz.006-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/kesempatan-kedua-how-to-get-the-best-second-chance-in-our-life.html
449,Kupikir Segalanya Akan Beres Saat Aku Dewasa,"Rp.91,800 ","
Saat aku dewasa, kupikir aku tidak akan sakit. Saat aku dewasa, kupikir aku akan menjadi lebih kuat. Saat aku dewasa, kupikir aku tidak akan terluka. Aku menulis buku ini sebagai pedoman dan tali penghubung bagi jiwa yang sakit. Aku menulis buku ini untuk membagi pengetahuan dan ceritaku kepada orang-orang yang bermasalah dengan kesehatan mental mereka dan menderita karenanya, serta bersama-sama menemukan jawaban dari pertanyaan, ‘Lalu, apa yang harus kulakukan sekarang?’
Jika cara ini bisa menyembuhkan mereka atau menjadi sinar terang untuk membuka pintu harapan, tidak ada yang lebih kuharapkan dari itu.
","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '304 hlm', 'Dimensi': '14 x 20', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Berat': '300 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/jemuwa.001-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/kupikir-segalanya-akan-beres-saat-aku-dewasa.html
450,Ikhlas Paling Serius,"Rp.65,000","
Semua orang pasti pernah merasakan semua tingkat bahagia dan sedih di dalam perjalanan hidupnya. Memasang senyum, meski diam-diam meneteskan air mata; menyimpan luka. Mencoba bertahan dengan keyakinan waktu yang akan menyembuhkan. Namun, kekuatan penyembuh itu sebenarnya ada di dalam diri sendiri, di dalam hati yang terluka. Kunci pembukanya adalah rasa ikhlas untuk melepaskan; menerima luka, dan berbaik hati kepada diri sendiri bahwa kita juga berhak untuk kembali berbahagia.
","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '172 hlm', 'Dimensi': '13 x 19', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/jemuwaaa.002-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/ikhlas-paling-serius.html
451,The Puzzle of Myself,"Rp.80,000","
Orang bisa terlihat bahagia, tapi sebenarnya merasa hampa. Orang bisa terlhiat percaya diri, tapi sebenarnya sedang berjuang melawan masalah hati.
","{'Kategori': 'Pengembangan Diri', 'Dimensi': '13 x 19', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Berat': '300 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/jemuwaaa.004-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/the-puzzle-of-myself.html
452,JANGAN BEKERJA UNTUK ORANG MENYEBALKAN,"Rp.68,000 ","
          “Bisakah kita menghasilkan karya yang bernilai tinggi tanpa harus menjadi orang yang menyebalkan?” Dunia kreatif sudah lama memiliki reputasi sebagai tempat seperti kamp penjara dibandingkan tempat untuk melatih talenta-talenta muda berbakat yang masih bisa diberi bimbingan dan arahan dalam suatu lingkungan agensi. Dan “Orang yang Menyebalkan” adalah fakta yang sudah lama ada. Jam kerja yang panjang, alur kerja yang kacau, dan rekan kerja yang egois adalah “harga mati” yang Anda butuhkan agar menghasilkan karya yang hebat. Faktanya, budaya beracun ini adalah musuh kreativitas. Cara berbisnis yang tidak berkelanjutan ini adalah bom waktu yang terus berdetak. Buku yang ringan dan menyenangkan ini mudah dibaca untuk semua orang yang berkecimpung di industri kreatif: para direktur, baik yang sudah senior maupun junior; para agensi atau client-side; para pekerja desain; periklanan; fashion; atau film. Dilengkapi dengan anekdot, diagram alur untuk menganalisis diri (apakah ANDA orang yang menyebalkan?), latihan, dan rencana aksi untuk cara kerja yang lebih baik. Strategi-strategi sederhana yang ada di dalamnya dapat dengan mudah diimplementasikan untuk menciptakan tim yang lebih bahagia, lebih produktif, dan—yang lebih penting—PEKERJAAN YANG LEBIH BAIK! Jadi, apakah kita bisa menghasilkan karya yang bernilai tinggi tanpa harus menjadi orang yang menyebalkan? BISA!!        ","{'Kategori': 'Pengembangan Diri', 'Ketebalan': '216 Halaman', 'Dimensi': '15 x 21 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Bhuana Ilmu Populer', 'Penulis': 'Paul Woods', 'Berat': '300 gram', 'Product Tags': ' \n buku pengembangan diri\ngramdedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide184-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/jangan-bekerja-untuk-orang-menyebalkan.html
